bank_ticker,bank_name,cik,period,period_end,interest_expense,interest_expense_deposits,interest_income,net_income,noninterest_expense,noninterest_income,tier_1_capital,tier_1_capital_ratio,total_assets,total_deposits,total_equity,total_loans,interest_expense_source_concept,interest_expense_deposits_source_concept,interest_income_source_concept,net_income_source_concept,noninterest_expense_source_concept,noninterest_income_source_concept,tier_1_capital_source_concept,tier_1_capital_ratio_source_concept,total_assets_source_concept,total_deposits_source_concept,total_equity_source_concept,total_loans_source_concept,data_type,period_sort
BAC,BANK OF AMERICA CORP /DE/,0000070858,2018Q2,2018-06-30,4541000000.0,943000000.0,16369000000.0,6784000000.0,13224000000.0,10721000000.0,,,2291670000000.0,1309691000000.0,264216000000.0,925774000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20182
BAC,BANK OF AMERICA CORP /DE/,0000070858,2018Q3,2018-09-30,4904000000.0,1230000000.0,16965000000.0,7167000000.0,13014000000.0,10663000000.0,,,2338833000000.0,1345649000000.0,262158000000.0,920067000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20183
BAC,BANK OF AMERICA CORP /DE/,0000070858,2018Q4,2018-12-31,5332000000.0,1562000000.0,17836000000.0,7278000000.0,13074000000.0,10173000000.0,,,2354507000000.0,1381476000000.0,265325000000.0,937294000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20184
BAC,BANK OF AMERICA CORP /DE/,0000070858,2019Q1,2019-03-31,5795000000.0,1795000000.0,18170000000.0,7311000000.0,13224000000.0,10629000000.0,,,2377164000000.0,1379337000000.0,267010000000.0,936038000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20191
BAC,BANK OF AMERICA CORP /DE/,0000070858,2019Q2,2019-06-30,6035000000.0,1965000000.0,18224000000.0,7348000000.0,13268000000.0,10895000000.0,,,2395892000000.0,1375093000000.0,271408000000.0,954273000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20192
BAC,BANK OF AMERICA CORP /DE/,0000070858,2019Q3,2019-09-30,5729000000.0,1880000000.0,17916000000.0,5777000000.0,15169000000.0,10620000000.0,,,2426330000000.0,1392836000000.0,268387000000.0,963477000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20193
BAC,BANK OF AMERICA CORP /DE/,0000070858,2019Q4,2019-12-31,4786000000.0,1548000000.0,16926000000.0,6994000000.0,13239000000.0,10209000000.0,,,2434079000000.0,1434803000000.0,264810000000.0,974010000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20194
BAC,BANK OF AMERICA CORP /DE/,0000070858,2020Q1,2020-03-31,3968000000.0,1184000000.0,16098000000.0,4010000000.0,13475000000.0,10637000000.0,,,2619954000000.0,1583325000000.0,264918000000.0,1035019000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20201
BAC,BANK OF AMERICA CORP /DE/,0000070858,2020Q2,2020-06-30,1692000000.0,373000000.0,12540000000.0,3533000000.0,13410000000.0,11478000000.0,,,2741688000000.0,1718666000000.0,265637000000.0,979555000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20202
BAC,BANK OF AMERICA CORP /DE/,0000070858,2020Q3,2020-09-30,1357000000.0,227000000.0,11486000000.0,4881000000.0,14401000000.0,10207000000.0,,,2738452000000.0,1702880000000.0,268850000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20203
BAC,BANK OF AMERICA CORP /DE/,0000070858,2020Q4,2020-12-31,1208000000.0,159000000.0,11461000000.0,5470000000.0,13927000000.0,9846000000.0,,,2819627000000.0,1795480000000.0,272924000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20204
BAC,BANK OF AMERICA CORP /DE/,0000070858,2021Q1,2021-03-31,1198000000.0,133000000.0,11395000000.0,8050000000.0,15515000000.0,12624000000.0,,,2969992000000.0,1884938000000.0,274000000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20211
BAC,BANK OF AMERICA CORP /DE/,0000070858,2021Q2,2021-06-30,1154000000.0,128000000.0,11387000000.0,9224000000.0,15045000000.0,11233000000.0,,,3029894000000.0,1909142000000.0,277119000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20212
BAC,BANK OF AMERICA CORP /DE/,0000070858,2021Q3,2021-09-30,1242000000.0,133000000.0,12336000000.0,7691000000.0,14440000000.0,11672000000.0,,,3085446000000.0,1964804000000.0,272464000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20213
BAC,BANK OF AMERICA CORP /DE/,0000070858,2021Q4,2021-12-31,1144000000.0,143000000.0,12554000000.0,7013000000.0,14731000000.0,10650000000.0,,,3169495000000.0,2064446000000.0,270066000000.0,966737000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20214
BAC,BANK OF AMERICA CORP /DE/,0000070858,2022Q1,2022-03-31,1322000000.0,164000000.0,12894000000.0,7067000000.0,15319000000.0,11656000000.0,,,3238223000000.0,2072409000000.0,266617000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20221
BAC,BANK OF AMERICA CORP /DE/,0000070858,2022Q2,2022-06-30,2531000000.0,320000000.0,14975000000.0,6247000000.0,15273000000.0,10244000000.0,,,3111606000000.0,1984349000000.0,269118000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20222
BAC,BANK OF AMERICA CORP /DE/,0000070858,2022Q3,2022-09-30,5856000000.0,1235000000.0,19621000000.0,7082000000.0,15303000000.0,10737000000.0,,,3072953000000.0,1938097000000.0,269524000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,,real_public_sec_edgar_wide,20223
BAC,BANK OF AMERICA CORP /DE/,0000070858,2022Q4,2022-12-31,10394000000.0,2999000000.0,25075000000.0,7132000000.0,15543000000.0,9851000000.0,,,3051375000000.0,1930341000000.0,273197000000.0,1033065000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20224
BAC,BANK OF AMERICA CORP /DE/,0000070858,2023Q1,2023-03-31,14207000000.0,4314000000.0,28655000000.0,8161000000.0,16238000000.0,11810000000.0,,,3194657000000.0,1910402000000.0,280196000000.0,1033892000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20231
BAC,BANK OF AMERICA CORP /DE/,0000070858,2023Q2,2023-06-30,18196000000.0,5785000000.0,32354000000.0,7408000000.0,16038000000.0,11039000000.0,,,3123198000000.0,1877209000000.0,283319000000.0,1038274000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20232
BAC,BANK OF AMERICA CORP /DE/,0000070858,2023Q3,2023-09-30,19245000000.0,7340000000.0,33624000000.0,7802000000.0,15838000000.0,10788000000.0,,,3153090000000.0,1884601000000.0,287064000000.0,1035862000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20233
BAC,BANK OF AMERICA CORP /DE/,0000070858,2023Q4,2023-12-31,21683000000.0,8724000000.0,35629000000.0,2934000000.0,17731000000.0,12201000000.0,,,3180151000000.0,1923827000000.0,290209000000.0,1040390000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20234
BAC,BANK OF AMERICA CORP /DE/,0000070858,2024Q1,2024-03-31,22253000000.0,9138000000.0,36285000000.0,6674000000.0,17237000000.0,11786000000.0,,,3273803000000.0,1946496000000.0,293552000000.0,1035943000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20241
BAC,BANK OF AMERICA CORP /DE/,0000070858,2024Q2,2024-06-30,23152000000.0,9655000000.0,36854000000.0,6897000000.0,16309000000.0,11675000000.0,,,3257996000000.0,1910491000000.0,293892000000.0,1043547000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20242
BAC,BANK OF AMERICA CORP /DE/,0000070858,2024Q3,2024-09-30,23524000000.0,10125000000.0,37491000000.0,6896000000.0,16479000000.0,11378000000.0,,,3324293000000.0,1930352000000.0,296512000000.0,1062549000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20243
BAC,BANK OF AMERICA CORP /DE/,0000070858,2024Q4,2024-12-31,21618000000.0,9524000000.0,35977000000.0,6506000000.0,16787000000.0,14957000000.0,,,3261299000000.0,1965467000000.0,293963000000.0,1082595000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20244
BAC,BANK OF AMERICA CORP /DE/,0000070858,2025Q1,2025-03-31,19623000000.0,8632000000.0,34066000000.0,7360000000.0,17770000000.0,13804000000.0,,,3349039000000.0,1989564000000.0,293949000000.0,1097369000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20251
BAC,BANK OF AMERICA CORP /DE/,0000070858,2025Q2,2025-06-30,20203000000.0,8681000000.0,34873000000.0,7116000000.0,17183000000.0,11793000000.0,,,3441142000000.0,2011613000000.0,299599000000.0,1133765000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20252
BAC,BANK OF AMERICA CORP /DE/,0000070858,2025Q3,2025-09-30,20133000000.0,8932000000.0,35366000000.0,8469000000.0,17337000000.0,12855000000.0,,,3403716000000.0,2002208000000.0,304152000000.0,1152648000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20253
BAC,BANK OF AMERICA CORP /DE/,0000070858,2025Q4,2025-12-31,18511000000.0,8268000000.0,34261000000.0,7564000000.0,17437000000.0,14549000000.0,,,3411738000000.0,2018729000000.0,303243000000.0,1172497000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20254
BAC,BANK OF AMERICA CORP /DE/,0000070858,2026Q1,2026-03-31,17614000000.0,7301000000.0,33359000000.0,8584000000.0,18531000000.0,14527000000.0,,,3496186000000.0,2037663000000.0,300668000000.0,1191887000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquity,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20261
C,CITIGROUP INC,0000831001,2018Q2,2018-06-30,5885000000.0,2244000000.0,17550000000.0,4490000000.0,10712000000.0,6804000000.0,,,1912334000000.0,996730000000.0,200968000000.0,659054000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20182
C,CITIGROUP INC,0000831001,2018Q3,2018-09-30,6368000000.0,2580000000.0,18170000000.0,4622000000.0,10311000000.0,6587000000.0,,,1925165000000.0,1005176000000.0,197863000000.0,662573000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20183
C,CITIGROUP INC,0000831001,2018Q4,2018-12-31,6853000000.0,2795000000.0,18776000000.0,4313000000.0,9893000000.0,5201000000.0,,,1917383000000.0,1013170000000.0,197074000000.0,671881000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20184
C,CITIGROUP INC,0000831001,2019Q1,2019-03-31,7317000000.0,3027000000.0,19076000000.0,4710000000.0,10584000000.0,6817000000.0,,,1958413000000.0,1030355000000.0,197015000000.0,670017000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20191
C,CITIGROUP INC,0000831001,2019Q2,2019-06-30,7762000000.0,3284000000.0,19712000000.0,4799000000.0,10500000000.0,6808000000.0,,,1988226000000.0,1045607000000.0,198110000000.0,676204000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20192
C,CITIGROUP INC,0000831001,2019Q3,2019-09-30,7536000000.0,3369000000.0,19177000000.0,4913000000.0,10464000000.0,6933000000.0,,,2014802000000.0,1087769000000.0,197070000000.0,679213000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20193
C,CITIGROUP INC,0000831001,2019Q4,2019-12-31,,,,4979000000.0,10454000000.0,,,,1951158000000.0,1070590000000.0,193242000000.0,686700000000.0,,,,NetIncomeLoss,NoninterestExpense,,,,Assets,Deposits,StockholdersEquity,LoansAndLeasesReceivableNetReportedAmount,real_public_sec_edgar_wide,20194
C,CITIGROUP INC,0000831001,2020Q1,2020-03-31,5647000000.0,2614000000.0,17139000000.0,,,9239000000.0,,,2219770000000.0,1184911000000.0,193326000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20201
C,CITIGROUP INC,0000831001,2020Q2,2020-06-30,3509000000.0,1469000000.0,14589000000.0,,,8686000000.0,,,2232715000000.0,1233660000000.0,192386000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20202
C,CITIGROUP INC,0000831001,2020Q3,2020-09-30,2821000000.0,1293000000.0,13314000000.0,,,6809000000.0,,,2234459000000.0,1262623000000.0,194595000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20203
C,CITIGROUP INC,0000831001,2020Q4,2020-12-31,1361000000.0,-42000000.0,13047000000.0,,,6016000000.0,,,2260000000000.0,,200200000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20204
C,CITIGROUP INC,0000831001,2021Q1,2021-03-31,2028000000.0,712000000.0,12534000000.0,,,9161000000.0,,,2291000000000.0,1300975000000.0,203273000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20211
C,CITIGROUP INC,0000831001,2021Q2,2021-06-30,1985000000.0,676000000.0,12463000000.0,6193000000.0,11471000000.0,7275000000.0,,,2291000000000.0,1310281000000.0,202910000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20212
C,CITIGROUP INC,0000831001,2021Q3,2021-09-30,1959000000.0,730000000.0,12650000000.0,4644000000.0,11777000000.0,6756000000.0,,,2361876000000.0,1347528000000.0,201610000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20213
C,CITIGROUP INC,0000831001,2021Q4,2021-12-31,2009000000.0,778000000.0,12828000000.0,,,6198000000.0,,,2291000000000.0,1317230000000.0,202672000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,,,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20214
C,CITIGROUP INC,0000831001,2022Q1,2022-03-31,2280000000.0,871000000.0,13151000000.0,4306000000.0,13165000000.0,8315000000.0,,,2394105000000.0,1333711000000.0,198353000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20221
C,CITIGROUP INC,0000831001,2022Q2,2022-06-30,3666000000.0,1420000000.0,15630000000.0,4547000000.0,12393000000.0,7674000000.0,,,2380904000000.0,1321848000000.0,199626000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20222
C,CITIGROUP INC,0000831001,2022Q3,2022-09-30,7356000000.0,3270000000.0,19919000000.0,3479000000.0,12749000000.0,5945000000.0,,,2381064000000.0,1306486000000.0,199117000000.0,,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,real_public_sec_edgar_wide,20223
C,CITIGROUP INC,0000831001,2022Q4,2022-12-31,12438000000.0,5998000000.0,25708000000.0,2513000000.0,12985000000.0,4736000000.0,,,2417000000000.0,1365954000000.0,201838000000.0,640247000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20224
C,CITIGROUP INC,0000831001,2023Q1,2023-03-31,16047000000.0,7708000000.0,29395000000.0,4606000000.0,13289000000.0,8099000000.0,,,2455113000000.0,1330459000000.0,209019000000.0,634826000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20231
C,CITIGROUP INC,0000831001,2023Q2,2023-06-30,18747000000.0,8727000000.0,32647000000.0,2915000000.0,13570000000.0,5536000000.0,,,2423675000000.0,1319867000000.0,209422000000.0,643116000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20232
C,CITIGROUP INC,0000831001,2023Q3,2023-09-30,21009000000.0,9630000000.0,34837000000.0,3546000000.0,13511000000.0,6311000000.0,,,2368477000000.0,1273506000000.0,210195000000.0,648719000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20233
C,CITIGROUP INC,0000831001,2023Q4,2023-12-31,22555000000.0,10235000000.0,36379000000.0,-1839000000.0,15600000000.0,3220000000.0,,,2412000000000.0,1308681000000.0,206251000000.0,671217000000.0,InterestExpense,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20234
C,CITIGROUP INC,0000831001,2024Q1,2024-03-31,22716000000.0,10411000000.0,36223000000.0,3371000000.0,14107000000.0,7509000000.0,,,2432510000000.0,1307163000000.0,207398000000.0,656282000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20241
C,CITIGROUP INC,0000831001,2024Q2,2024-06-30,22494000000.0,10235000000.0,35987000000.0,3217000000.0,13246000000.0,6539000000.0,,,2405686000000.0,1278137000000.0,209144000000.0,669506000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20242
C,CITIGROUP INC,0000831001,2024Q3,2024-09-30,23094000000.0,10319000000.0,36456000000.0,3238000000.0,13144000000.0,6847000000.0,,,2430663000000.0,1309999000000.0,209902000000.0,670566000000.0,InterestExpenseOperating,InterestExpenseDeposits,InterestAndDividendIncomeOperating,NetIncomeLoss,NoninterestExpense,NoninterestIncome,,,Assets,Deposits,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss,real_public_sec_edgar_wide,20243
